,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
61,581,530,0,1,3,0,Fa,3,0.0,0.0,6,6,0.0,0.0,TA,530.0,0,2,2,4,144,TA,TA,8,8,4,NFQu,0,0,1,6,288.0,1.0,NG,0,NG,0,0,1111,0,1,TA,4,62,1,Fa,3,0,7200,4,60.0,3,0,75,4,0.0,3,1,0,3,9,0,7,5,0,0,NPool,1,1,4,101000.0,8,0,1,6,530.0,0,0,1920,1996,2007
62,1370,0,0,1,2,4,Gd,2,24.0,0.0,2,6,0.0,0.0,Gd,1346.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,484.0,2.0,NG,0,NG,0,0,1370,0,1,Ex,2,63,1,Gd,3,0,6442,4,44.0,0,0,120,3,178.0,4,1,0,10,16,49,5,8,2,0,NPool,1,1,4,202500.0,8,0,1,6,1370.0,0,120,2006,2006,2007
63,902,808,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,576.0,1,6,1,4,64,TA,TA,11,12,0,NFQu,0,0,2,6,480.0,2.0,NG,0,NG,0,0,1710,0,1,Gd,5,64,1,TA,0,0,10300,4,50.0,0,0,70,4,0.0,3,1,0,4,17,11,6,7,2,0,NPool,1,1,4,140000.0,8,0,1,9,576.0,0,12,1921,1950,2010
64,1057,977,0,1,3,0,TA,3,739.0,0.0,2,6,1.0,0.0,Gd,318.0,1,2,2,4,0,TA,TA,12,13,0,NFQu,0,2,2,6,645.0,2.0,NG,0,NG,0,0,2034,1,1,Ex,5,65,1,Gd,3,0,9375,4,68.0,3,0,60,3,573.0,1,1,0,2,5,36,5,7,2,0,NPool,1,1,4,219500.0,8,0,1,8,1057.0,0,576,1997,1998,2009
65,1143,1330,0,1,4,0,TA,0,0.0,0.0,6,6,0.0,0.0,Ex,1143.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,852.0,3.0,NG,0,NG,0,0,2473,1,1,Ex,5,66,1,Gd,3,0,9591,4,76.0,3,0,60,3,344.0,1,1,0,10,16,151,5,8,2,0,NPool,1,1,4,317000.0,8,0,1,9,1143.0,0,192,2004,2005,2007
66,2207,0,0,1,3,0,TA,1,912.0,0.0,2,6,1.0,0.0,Gd,1035.0,1,3,2,4,0,TA,TA,9,10,4,Gd,1,1,2,2,576.0,2.0,NG,0,NG,0,0,2207,0,1,TA,2,67,1,TA,3,0,19900,4,68.0,3,0,20,3,287.0,1,1,0,7,12,0,5,7,2,0,NPool,1,1,4,180000.0,8,0,1,7,1947.0,0,301,1970,1989,2010
67,1479,0,0,1,3,0,TA,0,1013.0,0.0,2,6,1.0,0.0,Gd,440.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,558.0,2.0,NG,0,NG,0,0,1479,0,1,Ex,2,68,1,Gd,3,0,10665,4,72.0,0,0,20,3,167.0,1,1,0,6,5,29,5,7,2,0,NPool,1,1,4,226000.0,8,0,1,7,1453.0,0,144,2003,2003,2007
68,747,0,0,1,2,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,747.0,1,0,2,4,0,Gd,TA,8,8,4,NFQu,0,1,1,6,220.0,1.0,NG,0,NG,0,0,747,0,1,TA,2,69,1,TA,3,0,4608,0,47.0,3,0,30,4,0.0,3,1,0,6,17,0,6,4,2,0,NPool,1,1,4,80000.0,8,0,1,4,747.0,0,0,1945,1950,2010
69,1304,983,0,1,3,0,TA,3,603.0,0.0,1,6,0.0,0.0,TA,701.0,1,2,2,4,114,TA,Gd,3,0,4,TA,1,1,2,6,667.0,2.0,NG,0,NG,0,0,2287,0,2,TA,0,70,1,TA,3,0,15593,0,81.0,3,0,50,3,0.0,3,1,0,7,4,21,4,7,2,0,NPool,1,1,4,225000.0,8,0,1,7,1304.0,0,0,1953,1953,2006
70,2223,0,0,1,3,0,TA,1,1880.0,0.0,0,6,1.0,0.0,Gd,343.0,1,2,2,4,0,Gd,TA,9,10,4,Gd,2,1,2,6,516.0,2.0,NG,0,NG,0,0,2223,0,1,Ex,2,71,1,TA,3,0,13651,4,95.0,0,0,20,3,1115.0,1,1,0,2,12,0,6,7,2,0,NPool,1,1,4,244000.0,8,0,1,8,2223.0,0,300,1973,1973,2007
71,845,0,0,1,2,0,TA,3,565.0,0.0,0,6,1.0,0.0,TA,280.0,1,2,2,4,0,TA,TA,6,10,4,NFQu,0,1,1,6,360.0,2.0,NG,0,NG,0,0,845,0,1,TA,2,72,1,TA,3,0,7599,0,69.0,3,0,20,3,0.0,3,1,0,6,11,0,6,4,2,0,NPool,1,1,4,129500.0,8,0,1,4,845.0,0,0,1982,2006,2007
72,885,833,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,832.0,1,2,2,4,0,TA,TA,12,13,4,TA,1,2,2,6,427.0,2.0,NG,0,NG,0,0,1718,1,1,Gd,5,73,1,TA,3,0,10141,0,74.0,0,0,60,3,40.0,1,1,0,12,8,94,5,7,2,0,NPool,1,1,4,185000.0,8,291,1,7,832.0,0,0,1998,1998,2009
73,1086,0,0,1,3,0,TA,3,320.0,362.0,0,1,1.0,0.0,TA,404.0,1,2,2,4,0,TA,TA,13,14,1,NFQu,0,1,1,6,490.0,2.0,NG,0,NG,0,0,1086,0,1,Gd,2,74,1,TA,3,0,10200,4,85.0,3,0,20,3,104.0,1,1,0,5,12,0,7,5,2,0,NPool,1,1,4,144900.0,8,0,1,6,1086.0,0,0,1954,2003,2010
74,840,765,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Fa,840.0,0,2,2,4,202,Gd,Gd,12,13,4,NFQu,0,1,2,6,379.0,1.0,NG,0,NG,0,0,1605,0,1,Gd,5,75,2,TA,3,0,5790,0,60.0,3,0,50,4,0.0,3,1,0,5,17,0,6,3,2,0,NPool,1,2,4,107400.0,8,0,1,8,840.0,0,0,1915,1950,2010
75,526,462,0,1,2,3,TA,1,462.0,0.0,2,6,1.0,0.0,Gd,0.0,1,2,2,4,0,TA,TA,5,5,1,NFQu,0,1,1,6,297.0,1.0,NG,0,NG,0,0,988,0,1,TA,7,76,1,TA,3,0,1596,4,21.0,3,0,180,4,0.0,3,1,0,11,10,101,5,4,2,0,NPool,1,1,4,91000.0,8,0,1,5,462.0,0,120,1973,1973,2009
76,952,0,0,1,2,0,TA,3,228.0,0.0,0,6,0.0,0.0,TA,724.0,1,2,2,0,0,TA,TA,12,13,4,NFQu,0,1,1,6,283.0,1.0,NG,0,NG,0,0,952,0,1,Ex,2,77,1,TA,3,0,8475,4,68.0,0,0,20,3,0.0,3,1,0,4,12,0,7,4,2,0,NPool,1,1,4,135750.0,8,0,1,4,952.0,0,0,1956,1956,2008
77,1072,213,0,1,2,0,TA,3,336.0,41.0,1,2,1.0,0.0,TA,295.0,1,2,2,4,0,TA,TA,13,14,2,NFQu,0,1,1,2,240.0,1.0,NG,0,NG,0,0,1285,0,1,TA,0,78,1,TA,3,0,8635,4,50.0,3,0,50,4,0.0,3,1,0,1,3,0,5,5,2,0,NPool,1,1,4,127000.0,8,0,1,6,672.0,0,0,1948,2001,2008
78,1768,0,0,1,4,2,TA,3,0.0,0.0,6,6,0.0,0.0,TA,1768.0,0,2,2,4,0,TA,TA,6,6,4,NFQu,0,1,2,6,0.0,0.0,NG,0,NG,0,0,1768,0,1,TA,2,79,2,TA,3,0,10778,4,72.0,3,0,90,3,0.0,3,1,0,4,19,0,5,4,2,0,NPool,1,3,4,136500.0,8,0,1,8,1768.0,0,0,1968,1968,2010
79,682,548,0,0,2,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,440.0,1,2,2,4,128,TA,TA,13,14,2,NFQu,0,2,1,6,440.0,2.0,NG,0,NG,0,0,1230,1,1,Gd,5,80,1,TA,3,0,10440,0,60.0,3,0,50,4,0.0,3,1,0,5,17,0,6,5,2,0,NPool,1,1,4,110000.0,8,0,1,5,440.0,0,74,1910,1981,2009
80,1182,960,0,1,4,0,TA,3,448.0,0.0,5,6,0.0,0.0,Gd,448.0,1,2,2,4,0,Gd,TA,12,13,4,Gd,1,1,2,6,509.0,1.0,NG,0,NG,0,0,2142,1,1,TA,5,81,1,Gd,3,0,13000,0,100.0,3,0,60,3,576.0,1,1,0,6,12,72,6,6,2,0,NPool,1,1,4,193500.0,8,252,1,8,896.0,0,0,1968,1968,2009
81,1337,0,0,1,2,4,Gd,3,1201.0,0.0,2,6,1.0,0.0,Ex,36.0,1,2,2,4,0,Gd,TA,12,13,4,NFQu,0,2,2,6,405.0,2.0,NG,0,NG,0,0,1337,0,1,Ex,2,82,1,TA,3,0,4500,2,32.0,3,0,120,4,443.0,1,1,0,3,11,199,5,6,2,0,NPool,1,3,4,153500.0,8,0,1,5,1237.0,0,0,1998,1998,2006
82,1563,0,0,1,3,0,TA,3,33.0,0.0,2,6,0.0,0.0,Gd,1530.0,1,2,2,4,0,TA,TA,12,13,4,Gd,1,2,2,6,758.0,3.0,NG,0,NG,0,0,1563,0,1,Ex,2,83,1,Gd,3,0,10206,4,78.0,3,0,20,3,468.0,4,1,0,10,21,99,5,8,2,0,NPool,1,1,4,245000.0,8,0,1,6,1563.0,0,144,2007,2007,2008
83,1065,0,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,1065.0,1,2,2,4,0,TA,TA,8,8,4,NFQu,0,1,1,6,461.0,2.0,NG,0,NG,0,0,1065,1,1,Gd,2,84,1,TA,3,0,8892,4,80.0,0,0,20,3,66.0,0,1,0,7,12,0,5,5,2,0,NPool,1,1,4,126500.0,0,0,1,6,1065.0,0,74,1960,1960,2007
84,804,670,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,384.0,1,2,2,4,0,TA,TA,6,6,4,TA,1,2,2,6,400.0,2.0,NG,0,NG,0,0,1474,1,1,Gd,7,85,1,TA,3,0,8530,4,68.0,0,0,80,3,22.0,1,3,700,5,8,72,5,7,2,0,NPool,1,1,4,168500.0,8,0,1,7,384.0,0,120,1995,1996,2009
85,1301,1116,0,1,4,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,1288.0,1,2,2,4,0,TA,Gd,6,6,4,TA,1,1,2,6,462.0,2.0,NG,0,NG,0,0,2417,1,1,Ex,5,86,1,Gd,3,0,16059,0,121.0,3,0,60,3,284.0,1,1,0,4,15,82,5,8,2,0,NPool,1,3,4,260000.0,8,0,1,9,1288.0,0,127,1991,1992,2006
86,684,876,0,1,3,0,TA,0,0.0,0.0,6,6,0.0,0.0,Gd,684.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,400.0,2.0,NG,0,NG,0,0,1560,1,1,Ex,5,87,1,Gd,3,0,11911,4,122.0,1,0,60,3,0.0,3,1,0,3,8,38,5,6,2,0,NPool,1,1,4,174000.0,8,0,1,6,684.0,0,100,2005,2005,2009
87,612,612,0,2,2,4,TA,0,0.0,0.0,6,6,0.0,0.0,Gd,612.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,528.0,2.0,NG,0,NG,0,0,1224,1,1,Ex,5,88,1,Gd,3,0,3951,0,40.0,3,0,160,1,76.0,4,1,0,6,21,234,5,6,2,0,NPool,1,1,5,164500.0,6,0,1,4,612.0,0,0,2009,2009,2009
88,1013,0,0,1,2,0,Fa,3,0.0,0.0,6,6,0.0,0.0,TA,1013.0,0,1,1,4,156,Fa,Fa,9,10,2,NFQu,0,1,1,6,0.0,0.0,NG,0,NG,0,0,1526,0,1,TA,0,89,1,Fa,3,0,8470,0,105.0,0,513,50,0,0.0,3,1,0,10,9,0,2,3,0,0,NPool,1,3,0,85000.0,3,0,1,6,1013.0,0,0,1915,1982,2009
89,990,0,0,1,3,0,TA,3,588.0,0.0,2,6,1.0,0.0,Gd,402.0,1,2,2,4,0,TA,TA,12,13,4,NFQu,0,2,1,6,0.0,0.0,NG,0,NG,0,0,990,0,1,Ex,2,90,1,TA,3,0,8070,4,60.0,3,0,20,3,0.0,3,1,0,8,5,0,5,4,2,0,NPool,1,1,4,123600.0,8,0,1,5,990.0,0,0,1994,1995,2007
90,1040,0,0,1,2,0,NoBsmt,4,0.0,0.0,4,4,0.0,0.0,NoBsmt,0.0,1,2,2,0,0,TA,TA,3,14,4,NFQu,0,3,1,6,420.0,2.0,NG,0,NG,0,0,1040,0,1,TA,2,91,1,TA,3,0,7200,4,60.0,3,0,20,3,0.0,3,1,0,7,12,29,5,4,2,0,NPool,1,1,4,109900.0,8,0,1,4,0.0,0,0,1950,1950,2006
91,1235,0,0,1,2,0,TA,3,600.0,0.0,5,6,0.0,0.0,TA,635.0,1,2,2,4,0,TA,TA,6,6,1,NFQu,0,1,1,6,480.0,2.0,NG,0,NG,0,0,1235,0,1,TA,2,92,1,TA,3,0,8500,4,85.0,3,0,20,3,203.0,0,1,0,12,12,0,3,5,2,0,NPool,1,3,0,98600.0,8,0,1,6,1235.0,0,0,1961,1961,2006
92,964,0,0,0,2,0,TA,3,713.0,0.0,0,6,1.0,0.0,Gd,163.0,1,2,2,4,44,Gd,TA,13,14,4,NFQu,0,0,1,6,432.0,2.0,NG,0,NG,0,0,964,0,1,Ex,2,93,1,TA,1,0,13360,4,80.0,0,0,30,3,0.0,3,1,0,8,6,0,7,5,2,0,NPool,1,1,4,163500.0,8,0,1,5,876.0,0,0,1921,2006,2009
93,1260,1031,0,1,4,1,Fa,2,1046.0,0.0,5,6,0.0,1.0,TA,168.0,0,2,2,4,0,TA,TA,8,8,4,Gd,1,0,2,6,506.0,2.0,NG,0,NG,0,0,2291,0,2,Ex,4,94,2,TA,3,0,7200,0,60.0,3,0,190,0,0.0,3,1,0,11,17,0,6,6,2,0,NPool,1,3,4,133900.0,8,99,1,9,1214.0,0,0,1910,1998,2007
94,905,881,0,1,3,0,TA,3,648.0,0.0,2,6,1.0,0.0,Gd,176.0,1,2,2,4,0,Gd,TA,12,13,4,NFQu,0,2,2,6,684.0,2.0,NG,0,NG,0,0,1786,1,1,Ex,5,95,1,Gd,3,0,9337,4,69.0,0,0,60,3,0.0,3,1,0,5,5,162,5,6,2,0,NPool,1,1,4,204750.0,8,0,1,7,824.0,0,0,1997,1997,2007
95,680,790,0,1,3,0,Gd,3,310.0,0.0,0,6,0.0,0.0,Gd,370.0,1,2,2,4,0,Gd,Ex,12,13,4,TA,1,2,2,6,420.0,2.0,NG,0,NG,0,0,1470,1,1,Gd,5,96,1,TA,3,0,9765,0,68.0,1,0,60,3,68.0,1,3,480,4,8,63,8,6,2,0,NPool,1,1,4,185000.0,8,0,1,6,680.0,0,232,1993,1993,2009
96,1588,0,0,1,3,0,TA,0,1162.0,0.0,0,6,0.0,0.0,Gd,426.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,472.0,2.0,NG,0,NG,0,0,1588,0,1,Ex,2,97,1,Gd,3,0,10264,4,78.0,0,0,20,3,183.0,1,1,0,8,5,29,5,7,2,0,NPool,1,1,4,214000.0,8,0,1,6,1588.0,0,158,1999,1999,2006
97,960,0,0,1,3,0,TA,3,520.0,0.0,5,6,1.0,0.0,TA,440.0,1,2,2,1,0,TA,TA,6,6,4,NFQu,0,1,1,6,432.0,1.0,NG,0,NG,0,0,960,0,1,TA,2,98,1,TA,1,0,10921,4,73.0,3,0,20,3,48.0,1,1,0,5,7,0,5,4,1,0,NPool,1,3,4,94750.0,8,0,1,6,960.0,0,120,1965,1965,2007
98,835,0,0,1,2,0,TA,3,108.0,0.0,0,6,0.0,0.0,TA,350.0,0,2,2,4,77,TA,TA,13,14,4,NFQu,0,0,1,6,366.0,1.0,NG,0,NG,0,0,835,0,1,Fa,2,99,1,TA,3,0,10625,0,85.0,3,0,30,3,0.0,3,3,400,5,7,0,5,5,2,0,NPool,1,1,0,83000.0,0,0,1,5,458.0,0,0,1920,1950,2010
99,1225,0,0,1,3,0,TA,3,569.0,0.0,0,6,1.0,0.0,TA,381.0,1,2,2,4,0,TA,TA,9,10,4,NFQu,0,1,1,6,0.0,0.0,NG,0,NG,0,0,1225,1,1,Fa,2,100,1,TA,3,0,9320,4,77.0,0,0,20,3,0.0,3,3,400,1,12,0,5,4,2,0,NPool,1,1,4,128950.0,8,0,1,6,950.0,0,352,1959,1959,2010
100,1610,0,0,1,3,0,TA,2,1200.0,0.0,0,6,1.0,0.0,TA,410.0,1,2,2,4,0,TA,TA,9,10,4,TA,2,2,2,6,480.0,2.0,NG,0,NG,0,0,1610,0,1,Gd,2,101,1,Gd,3,0,10603,4,68.0,0,0,20,3,28.0,1,1,0,2,14,68,7,6,2,0,NPool,1,1,4,205000.0,8,0,1,6,1610.0,0,168,1977,2001,2010
101,977,755,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,741.0,1,2,2,4,0,TA,Gd,6,6,4,TA,1,1,2,6,476.0,2.0,NG,0,NG,0,0,1732,1,1,TA,5,102,1,Gd,3,0,9206,4,77.0,3,0,60,3,336.0,1,1,0,6,20,46,5,6,2,0,NPool,1,1,4,178000.0,8,0,1,7,741.0,0,192,1985,1985,2010
102,1535,0,0,1,4,2,NoBsmt,4,0.0,0.0,4,4,0.0,0.0,NoBsmt,0.0,1,2,2,4,0,Fa,TA,6,6,4,NFQu,0,3,2,6,410.0,2.0,NG,0,NG,0,0,1535,0,1,TA,2,103,2,TA,0,0,7018,4,64.0,3,0,90,3,0.0,3,1,0,6,20,0,5,5,2,0,NPool,1,1,2,118964.0,8,0,1,8,0.0,0,0,1979,1979,2009
103,1226,0,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,1226.0,1,2,2,4,0,TA,TA,12,13,4,NFQu,0,2,2,6,740.0,3.0,NG,0,NG,0,0,1226,0,1,Ex,2,104,1,Gd,3,0,10402,0,94.0,0,0,20,3,0.0,3,1,0,5,5,36,5,7,2,0,NPool,1,1,4,198900.0,8,0,1,6,1226.0,0,0,2009,2009,2010
104,1226,592,0,1,4,0,TA,3,224.0,0.0,3,6,0.0,0.0,TA,816.0,1,2,2,1,0,Fa,TA,11,12,4,TA,2,2,1,6,240.0,1.0,NG,0,NG,0,0,1818,1,1,Ex,0,105,1,TA,3,0,7758,0,68.0,3,0,50,4,600.0,1,1,0,6,9,0,4,7,2,0,NPool,1,1,4,169500.0,8,184,1,7,1040.0,0,0,1931,1950,2007
105,1053,939,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Ex,1053.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,648.0,2.0,NG,0,NG,0,0,1992,1,1,Ex,5,106,1,Gd,3,0,9375,4,75.0,3,0,60,1,768.0,1,1,0,8,21,45,5,8,2,0,NPool,1,3,4,250000.0,8,0,1,9,1053.0,0,140,2003,2004,2008
106,1047,0,0,0,2,0,TA,3,0.0,0.0,6,6,0.0,0.0,Fa,641.0,1,2,2,4,0,TA,TA,12,13,4,NFQu,0,0,1,6,273.0,1.0,NG,0,NG,0,0,1047,0,1,Gd,2,107,1,TA,3,0,10800,4,60.0,3,0,30,4,0.0,3,3,450,8,17,0,7,4,0,0,NPool,1,4,4,100000.0,8,0,1,6,641.0,0,0,1885,1995,2007
107,789,0,0,1,2,0,TA,3,104.0,169.0,0,1,0.0,0.0,TA,516.0,1,2,2,4,0,TA,TA,12,13,4,NFQu,0,1,1,6,250.0,1.0,NG,0,NG,0,0,789,0,1,Ex,2,108,1,TA,3,0,6000,4,50.0,3,0,20,4,0.0,3,1,0,4,17,0,5,5,2,0,NPool,1,1,5,115000.0,8,0,1,5,789.0,0,0,1948,1950,2008
108,997,520,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,793.0,0,0,2,1,144,TA,TA,5,5,4,NFQu,0,1,2,6,0.0,0.0,NG,0,NG,0,0,1517,0,2,TA,0,109,1,Fa,3,0,8500,0,85.0,3,0,50,4,0.0,3,1,0,8,9,0,7,5,0,0,NPool,1,1,4,115000.0,8,0,1,7,793.0,0,0,1919,2005,2007
109,1844,0,0,1,3,0,TA,3,705.0,0.0,1,6,0.0,0.0,Gd,1139.0,1,2,2,4,0,TA,TA,9,10,2,TA,1,1,2,6,546.0,2.0,NG,0,NG,0,0,1844,0,1,Ex,2,110,1,TA,3,0,11751,4,105.0,0,0,20,3,480.0,1,1,0,1,14,122,6,6,2,0,NPool,1,3,4,190000.0,0,0,1,7,1844.0,0,0,1977,1977,2010
110,1216,639,0,1,4,0,Fa,3,444.0,0.0,5,6,0.0,0.0,TA,550.0,1,2,2,4,0,TA,TA,13,14,4,NFQu,0,1,2,6,325.0,1.0,NG,0,NG,0,0,1855,0,1,Gd,0,111,1,TA,3,0,9525,4,75.0,3,0,50,3,0.0,3,1,0,10,7,0,4,6,2,0,NPool,1,1,4,136900.0,8,0,1,7,994.0,0,182,1954,1972,2006
111,774,656,0,1,3,0,TA,3,250.0,0.0,2,6,0.0,0.0,Gd,134.0,1,2,2,4,0,TA,TA,12,13,4,TA,1,2,2,6,400.0,2.0,NG,0,NG,0,0,1430,1,1,Ex,7,112,1,TA,3,0,7750,4,68.0,0,0,80,3,0.0,3,1,0,4,8,0,5,7,2,0,NPool,1,1,4,180000.0,8,0,1,7,384.0,0,180,2000,2000,2010
112,1282,1414,0,1,4,0,TA,0,984.0,0.0,2,6,1.0,0.0,Ex,280.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,792.0,3.0,NG,0,NG,0,0,2696,1,1,Ex,5,113,1,Ex,3,0,9965,4,77.0,3,0,60,3,220.0,4,1,0,10,5,184,5,7,2,0,NPool,1,1,5,383970.0,6,168,1,10,1264.0,0,120,2007,2007,2007
113,2259,0,0,1,3,0,TA,2,35.0,869.0,0,5,1.0,0.0,Gd,905.0,1,2,2,4,192,Gd,TA,13,14,2,Gd,2,1,2,6,450.0,2.0,NG,0,NG,0,0,2259,0,1,TA,2,114,1,Gd,0,0,21000,0,68.0,3,0,20,3,184.0,1,1,0,10,6,120,5,6,2,0,NPool,1,3,0,217000.0,0,0,1,7,1809.0,0,166,1953,1953,2007
114,1436,884,0,1,3,0,TA,3,774.0,150.0,0,3,1.0,0.0,TA,104.0,1,2,2,4,0,TA,TA,13,14,2,TA,1,1,2,6,180.0,1.0,NG,0,NG,0,0,2320,1,1,Ex,5,115,1,Gd,3,1,7259,4,61.0,0,0,70,3,0.0,3,1,0,7,6,0,8,6,2,0,NPool,1,2,4,259500.0,8,0,1,9,1028.0,0,224,1945,2002,2007
115,729,729,0,2,2,4,TA,3,419.0,0.0,2,6,0.0,0.0,Gd,310.0,1,2,2,4,0,TA,TA,8,8,4,Fa,1,2,2,6,440.0,2.0,NG,0,NG,0,0,1458,1,1,Gd,5,116,1,TA,3,0,3230,0,34.0,3,0,160,1,1129.0,1,1,0,6,21,32,5,6,2,0,NPool,1,1,4,176000.0,8,0,1,5,729.0,0,0,1999,1999,2007
116,1092,0,0,1,3,0,TA,3,170.0,670.0,3,1,0.0,1.0,TA,252.0,1,2,2,4,144,TA,TA,13,14,4,Po,1,1,1,6,288.0,1.0,NG,0,NG,0,0,1092,0,1,TA,2,117,1,TA,3,0,11616,4,68.0,3,0,20,3,116.0,1,1,0,9,19,20,5,5,2,0,NPool,1,1,4,139000.0,8,0,1,6,1092.0,0,0,1962,1962,2009
117,1125,0,0,1,2,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,1125.0,1,2,2,4,0,TA,TA,12,13,4,NFQu,0,2,1,6,430.0,2.0,NG,0,NG,0,0,1125,1,1,Gd,2,118,1,TA,3,0,8536,0,74.0,3,0,20,3,0.0,3,1,0,4,7,64,5,5,2,0,NPool,1,1,5,155000.0,6,0,1,5,1125.0,0,80,2006,2007,2007
118,1699,1523,0,1,5,0,TA,2,1470.0,0.0,2,6,1.0,0.0,Gd,203.0,1,2,2,4,0,TA,TA,9,10,4,TA,2,2,3,6,594.0,3.0,NG,0,NG,0,0,3222,0,1,Gd,5,119,1,Gd,3,0,12376,0,90.0,3,0,60,3,0.0,3,1,0,5,20,0,5,7,2,0,NPool,1,3,4,320000.0,8,0,1,11,1673.0,0,367,1990,1990,2010
119,728,728,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,728.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,390.0,2.0,NG,0,NG,0,0,1456,1,1,Ex,5,120,1,Gd,3,0,8461,4,65.0,3,0,60,3,0.0,3,1,0,7,5,24,5,6,2,0,NPool,1,1,5,163990.0,6,0,1,8,728.0,0,0,2005,2006,2006
120,988,0,130,1,1,0,TA,1,938.0,0.0,0,6,1.0,0.0,TA,0.0,1,2,2,4,0,TA,TA,9,10,4,TA,2,1,1,6,540.0,2.0,NG,0,NG,0,0,988,0,1,Ex,7,121,1,TA,2,2,21453,1,68.0,0,0,80,3,0.0,3,1,0,10,4,130,5,6,2,0,NPool,3,0,4,180000.0,8,0,1,4,938.0,0,0,1969,1969,2006
121,772,351,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,732.0,1,2,2,4,140,TA,TA,0,0,2,NFQu,0,2,1,6,264.0,1.0,NG,0,NG,0,0,1123,0,1,Gd,0,122,1,TA,3,0,6060,4,50.0,3,0,50,4,0.0,3,1,0,6,9,0,5,4,1,0,NPool,1,1,4,100000.0,8,0,1,4,732.0,0,0,1939,1950,2007
122,1080,0,0,1,3,0,TA,3,570.0,0.0,1,6,0.0,0.0,TA,510.0,1,2,2,4,0,Gd,TA,8,8,4,NFQu,0,1,1,6,288.0,1.0,NG,0,NG,0,0,1080,0,1,Gd,2,123,1,TA,3,0,9464,0,75.0,3,0,20,3,135.0,1,1,0,6,12,0,7,6,2,0,NPool,1,3,4,136000.0,8,130,1,5,1080.0,0,0,1958,1958,2008
123,1199,0,0,1,2,4,TA,3,300.0,0.0,2,6,0.0,0.0,Gd,899.0,1,2,2,4,0,TA,Gd,9,10,4,NFQu,0,2,2,6,530.0,2.0,NG,0,NG,0,0,1199,0,1,Ex,2,124,1,Gd,3,0,7892,4,55.0,3,0,120,3,0.0,3,1,0,3,20,63,5,6,2,0,NPool,1,1,4,153900.0,8,0,1,5,1199.0,0,0,1993,1993,2008
124,1586,0,0,1,3,0,Fa,3,0.0,0.0,6,6,0.0,0.0,Gd,1362.0,1,2,2,4,0,Gd,TA,6,6,4,TA,1,1,2,6,435.0,2.0,NG,0,NG,0,0,1586,0,1,TA,2,125,1,TA,3,0,17043,1,48.0,0,0,20,3,0.0,3,1,0,1,14,0,5,6,2,0,NPool,1,1,4,181000.0,8,0,1,7,1362.0,0,192,1979,1998,2009
