,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
65,66,60,5,76.0,9591,2,,4,4,2,5,3,19,9,8,5,7,8,5,2004,2005,6,8,15,16,3.0,344.0,3,5,6,2.0,4.0,3.0,6.0,0,6.0,0,1143,1143,6,5,2,5.0,1143,1330,0,2473,0,0,2,1,4,1,3,9,7,1,5.0,4.0,2004.0,2.0,3,852,5.0,5.0,3,192,151,0,0,0,0,,,,0,10,2007,9,6,317000
66,67,20,5,,19900,2,,4,4,2,5,3,25,3,8,5,8,7,5,1970,1989,6,8,11,12,3.0,287.0,4,5,5,3.0,4.0,2.0,5.0,912,6.0,0,1035,1947,6,4,2,5.0,2207,0,0,2207,1,0,2,0,3,1,4,7,5,1,5.0,6.0,1970.0,2.0,2,576,5.0,5.0,3,301,0,0,0,0,0,,,,0,7,2010,9,6,180000
67,68,20,5,72.0,10665,2,,3,4,2,5,3,24,9,8,5,8,7,5,2003,2003,6,8,15,16,3.0,167.0,3,5,6,3.0,4.0,3.0,5.0,1013,6.0,0,440,1453,6,5,2,5.0,1479,0,0,1479,1,0,2,0,3,1,3,7,7,0,,6.0,2003.0,2.0,2,558,5.0,5.0,3,144,29,0,0,0,0,,,,0,6,2007,9,6,226000
68,69,30,4,47.0,4608,2,,4,4,2,4,3,23,7,8,5,8,4,6,1945,1950,6,8,13,15,4.0,0.0,4,4,5,4.0,4.0,4.0,6.0,0,6.0,0,747,747,6,4,2,5.0,747,0,0,747,0,0,1,0,2,1,4,4,7,0,,6.0,1945.0,3.0,1,220,5.0,5.0,3,0,0,0,0,0,0,,,,0,6,2010,9,6,80000
69,70,50,5,81.0,15593,2,,4,4,2,4,3,9,9,8,5,6,7,4,1953,1953,6,8,9,7,4.0,0.0,3,5,5,4.0,4.0,4.0,3.0,603,6.0,0,701,1304,5,4,2,5.0,1304,983,0,2287,0,0,2,0,3,1,4,7,7,1,4.0,6.0,1953.0,1.0,2,667,5.0,5.0,3,0,21,114,0,0,0,,,,0,7,2006,9,6,225000
70,71,20,5,95.0,13651,2,,3,4,2,5,3,25,9,8,5,8,7,6,1973,1973,6,8,11,12,3.0,1115.0,4,4,5,3.0,4.0,2.0,4.0,1880,6.0,0,343,2223,6,5,2,5.0,2223,0,0,2223,1,0,2,0,3,1,4,8,7,2,5.0,6.0,1973.0,1.0,2,516,5.0,5.0,3,300,0,0,0,0,0,,,,0,2,2007,9,6,244000
71,72,20,5,69.0,7599,2,,4,4,2,4,3,13,9,8,5,8,4,6,1982,2006,6,8,14,12,4.0,0.0,4,5,5,4.0,4.0,4.0,4.0,565,6.0,0,280,845,6,4,2,5.0,845,0,0,845,1,0,1,0,2,1,4,4,7,0,,5.0,1987.0,3.0,2,360,5.0,5.0,3,0,0,0,0,0,0,,,,0,6,2007,9,6,129500
72,73,60,5,74.0,10141,2,,3,4,2,4,3,20,9,8,5,7,7,5,1998,1998,6,8,15,16,3.0,40.0,4,5,6,3.0,4.0,4.0,6.0,0,6.0,0,832,832,6,3,2,5.0,885,833,0,1718,0,0,2,1,3,1,4,7,7,1,4.0,6.0,1998.0,1.0,2,427,5.0,5.0,3,0,94,0,0,291,0,,,,0,12,2009,9,6,185000
73,74,20,5,85.0,10200,2,,4,4,2,5,3,25,9,8,5,8,5,7,1954,2003,6,8,12,13,3.0,104.0,4,5,5,4.0,4.0,4.0,4.0,320,3.0,362,404,1086,6,3,2,5.0,1086,0,0,1086,1,0,1,0,3,1,4,6,7,0,,6.0,1989.0,3.0,2,490,5.0,5.0,3,0,0,0,0,0,0,,GdWo,,0,5,2010,9,6,144900
74,75,50,4,60.0,5790,2,,4,4,2,4,3,23,9,8,5,7,3,6,1915,1950,3,8,15,16,4.0,0.0,3,4,5,1.0,4.0,4.0,6.0,0,6.0,0,840,840,6,3,1,5.0,840,765,0,1605,0,0,2,0,3,2,4,8,7,0,,5.0,1915.0,3.0,1,379,5.0,5.0,3,0,0,202,0,0,0,,,,0,5,2010,9,6,107400
75,76,180,4,21.0,1596,2,,4,4,2,5,3,5,9,8,2,5,4,5,1973,1973,6,8,10,11,4.0,0.0,4,5,5,3.0,4.0,2.0,5.0,462,6.0,0,0,462,6,4,2,5.0,526,462,0,988,1,0,1,0,2,1,4,5,7,0,,4.0,1973.0,3.0,1,297,5.0,5.0,3,120,101,0,0,0,0,,GdWo,,0,11,2009,9,6,91000
76,77,20,5,,8475,2,,3,4,2,5,3,25,9,8,5,8,4,7,1956,1956,6,8,15,16,4.0,0.0,4,5,5,4.0,4.0,4.0,4.0,228,6.0,0,724,952,6,5,2,4.0,952,0,0,952,0,0,1,0,2,1,4,4,7,0,,5.0,1956.0,3.0,1,283,5.0,5.0,3,0,0,0,0,0,0,,,,0,4,2008,9,6,135750
77,78,50,4,50.0,8635,2,,4,4,2,5,3,15,9,8,5,6,5,5,1948,2001,6,8,12,13,4.0,0.0,4,5,5,4.0,4.0,4.0,3.0,336,1.0,41,295,672,6,4,2,5.0,1072,213,0,1285,1,0,1,0,2,1,4,6,5,0,,5.0,1948.0,3.0,1,240,5.0,5.0,3,0,0,0,0,0,0,,MnPrv,,0,1,2008,9,6,127000
78,79,90,5,72.0,10778,2,,4,4,2,5,3,18,9,8,3,8,4,5,1968,1968,5,8,14,14,4.0,0.0,4,5,5,4.0,4.0,4.0,6.0,0,6.0,0,1768,1768,6,4,1,5.0,1768,0,0,1768,0,0,2,0,4,2,4,8,7,0,,,,,0,0,,,3,0,0,0,0,0,0,,,,0,4,2010,9,6,136500
79,80,50,4,60.0,10440,2,2.0,4,4,2,4,3,23,9,8,5,7,5,6,1910,1981,6,8,12,13,4.0,0.0,4,5,6,4.0,4.0,4.0,6.0,0,6.0,0,440,440,6,3,2,5.0,682,548,0,1230,0,0,1,1,2,1,4,5,7,0,,5.0,1966.0,3.0,2,440,5.0,5.0,3,74,0,128,0,0,0,,MnPrv,,0,5,2009,9,6,110000
80,81,60,5,100.0,13000,2,,4,4,2,4,3,25,9,8,5,7,6,6,1968,1968,6,8,15,16,3.0,576.0,4,4,5,3.0,4.0,4.0,2.0,448,6.0,0,448,896,6,4,2,5.0,1182,960,0,2142,0,0,2,1,4,1,3,8,7,1,5.0,6.0,1968.0,1.0,1,509,5.0,5.0,3,0,72,0,0,252,0,,,,0,6,2009,9,6,193500
81,82,120,4,32.0,4500,2,,4,4,2,2,3,13,9,8,4,8,6,5,1998,1998,5,8,15,16,3.0,443.0,4,4,6,2.0,3.0,4.0,5.0,1201,6.0,0,36,1237,6,5,2,5.0,1337,0,0,1337,1,0,2,0,2,1,4,5,7,0,,6.0,1998.0,1.0,2,405,5.0,5.0,3,0,199,0,0,0,0,,,,0,3,2006,9,6,153500
82,83,20,5,78.0,10206,2,,4,4,2,5,3,21,9,8,5,8,8,5,2007,2007,6,8,15,16,2.0,468.0,4,5,6,3.0,4.0,4.0,5.0,33,6.0,0,1530,1563,6,5,2,5.0,1563,0,0,1563,0,0,2,0,3,1,3,6,7,1,5.0,6.0,2007.0,2.0,3,758,5.0,5.0,3,144,99,0,0,0,0,,,,0,10,2008,9,6,245000
83,84,20,5,80.0,8892,2,,3,4,2,5,3,25,9,8,5,8,5,5,1960,1960,6,8,13,15,1.0,66.0,4,5,5,4.0,4.0,4.0,6.0,0,6.0,0,1065,1065,6,3,2,5.0,1065,0,0,1065,0,0,1,1,3,1,4,6,7,0,,5.0,1974.0,3.0,2,461,5.0,5.0,3,74,0,0,0,0,0,,,,0,7,2007,7,6,126500
84,85,80,5,,8530,2,,3,4,2,5,3,20,9,8,5,5,7,5,1995,1996,6,8,14,14,3.0,22.0,4,5,6,3.0,4.0,4.0,6.0,0,6.0,0,384,384,6,3,2,5.0,804,670,0,1474,0,0,2,1,3,1,4,7,7,1,4.0,4.0,1995.0,1.0,2,400,5.0,5.0,3,120,72,0,0,0,0,,,Shed,700,5,2009,9,6,168500
85,86,60,5,121.0,16059,2,,4,4,2,4,3,12,9,8,5,7,8,5,1991,1992,5,8,14,14,3.0,284.0,3,5,5,3.0,4.0,4.0,6.0,0,6.0,0,1288,1288,6,5,2,5.0,1301,1116,0,2417,0,0,2,1,4,1,3,9,7,1,4.0,6.0,1991.0,3.0,2,462,5.0,5.0,3,127,82,0,0,0,0,,,,0,4,2006,9,6,260000
86,87,60,5,122.0,11911,2,,2,4,2,5,3,20,9,8,5,7,6,5,2005,2005,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,3.0,6.0,0,6.0,0,684,684,6,5,2,5.0,684,876,0,1560,0,0,2,1,3,1,3,6,7,1,5.0,4.0,2005.0,1.0,2,400,5.0,5.0,3,100,38,0,0,0,0,,,,0,3,2009,9,6,174000
87,88,160,3,40.0,3951,2,1.0,4,4,2,4,3,21,9,8,4,7,6,5,2009,2009,6,8,15,16,2.0,76.0,3,5,6,3.0,4.0,3.0,6.0,0,6.0,0,612,612,6,5,2,5.0,612,612,0,1224,0,0,2,1,2,1,3,4,7,0,,5.0,2009.0,2.0,2,528,5.0,5.0,3,0,234,0,0,0,0,,,,0,6,2009,8,5,164500
88,89,50,1,105.0,8470,2,,3,4,2,4,3,10,8,7,5,6,3,2,1915,1982,5,8,11,12,4.0,0.0,1,3,5,4.0,2.0,4.0,6.0,0,6.0,0,1013,1013,6,4,1,5.0,1013,0,513,1526,0,0,1,0,2,1,1,6,7,0,,,,,0,0,,,2,0,0,156,0,0,0,,MnPrv,,0,10,2009,6,4,85000
89,90,20,5,60.0,8070,2,,4,4,2,5,3,24,9,8,5,8,4,5,1994,1995,6,8,15,16,4.0,0.0,4,5,6,3.0,4.0,4.0,5.0,588,6.0,0,402,990,6,5,2,5.0,990,0,0,990,1,0,1,0,3,1,4,5,7,0,,,,,0,0,,,3,0,0,0,0,0,0,,,,0,8,2007,9,6,123600
90,91,20,5,60.0,7200,2,,4,4,2,5,3,25,9,8,5,8,4,5,1950,1950,6,8,9,13,4.0,0.0,4,5,3,,,,,0,,0,0,0,6,4,2,4.0,1040,0,0,1040,0,0,1,0,2,1,4,4,7,0,,5.0,1950.0,3.0,2,420,5.0,5.0,3,0,29,0,0,0,0,,,,0,7,2006,9,6,109900
91,92,20,5,85.0,8500,2,,4,4,2,5,3,25,9,8,5,8,5,3,1961,1961,5,8,14,14,1.0,203.0,4,5,5,4.0,4.0,4.0,2.0,600,6.0,0,635,1235,6,4,2,5.0,1235,0,0,1235,0,0,1,0,2,1,4,6,7,0,,6.0,1961.0,3.0,2,480,5.0,5.0,3,0,0,0,0,0,0,,GdWo,,0,12,2006,9,4,98600
92,93,30,5,80.0,13360,2,2.0,3,2,2,5,3,14,9,8,5,8,5,7,1921,2006,6,8,12,13,4.0,0.0,4,4,4,3.0,4.0,4.0,4.0,713,6.0,0,163,876,6,5,2,5.0,964,0,0,964,1,0,1,0,2,1,4,5,7,0,,5.0,1921.0,3.0,2,432,5.0,5.0,3,0,0,44,0,0,0,,,,0,8,2009,9,6,163500
93,94,190,1,60.0,7200,2,,4,4,2,4,3,23,9,8,1,2,6,6,1910,1998,5,8,13,15,4.0,0.0,4,5,4,4.0,2.0,1.0,2.0,1046,6.0,0,168,1214,5,5,1,5.0,1260,1031,0,2291,0,1,2,0,4,2,4,9,7,1,5.0,5.0,1900.0,3.0,2,506,5.0,5.0,3,0,0,0,0,99,0,,,,0,11,2007,9,6,133900
94,95,60,5,69.0,9337,2,,3,4,2,5,3,24,9,8,5,7,6,5,1997,1997,6,8,15,16,4.0,0.0,4,4,6,3.0,4.0,4.0,5.0,648,6.0,0,176,824,6,5,2,5.0,905,881,0,1786,1,0,2,1,3,1,3,7,7,0,,6.0,1997.0,2.0,2,684,5.0,5.0,3,0,162,0,0,0,0,,,,0,5,2007,9,6,204750
95,96,60,5,,9765,2,,2,4,2,4,3,20,9,8,5,7,6,8,1993,1993,6,8,15,16,3.0,68.0,2,4,6,3.0,3.0,4.0,4.0,310,6.0,0,370,680,6,3,2,5.0,680,790,0,1470,0,0,2,1,3,1,4,6,7,1,4.0,4.0,1993.0,1.0,2,420,5.0,5.0,3,232,63,0,0,0,0,,,Shed,480,4,2009,9,6,185000
96,97,20,5,78.0,10264,2,,3,4,2,5,3,24,9,8,5,8,7,5,1999,1999,6,8,15,16,3.0,183.0,3,5,6,3.0,4.0,3.0,4.0,1162,6.0,0,426,1588,6,5,2,5.0,1588,0,0,1588,0,0,2,0,3,1,3,6,7,0,,6.0,1999.0,2.0,2,472,5.0,5.0,3,158,29,0,0,0,0,,,,0,8,2006,9,6,214000
97,98,20,5,73.0,10921,2,,4,2,2,5,3,22,9,8,5,8,4,5,1965,1965,5,8,14,14,3.0,48.0,4,5,5,4.0,4.0,4.0,2.0,520,6.0,0,440,960,6,4,2,3.0,960,0,0,960,1,0,1,0,3,1,4,6,7,0,,6.0,1965.0,1.0,1,432,5.0,5.0,1,120,0,0,0,0,0,,,,0,5,2007,9,6,94750
98,99,30,5,85.0,10625,2,,4,4,2,4,3,22,9,8,5,8,5,5,1920,1950,6,8,12,13,4.0,0.0,4,5,4,4.0,4.0,4.0,4.0,108,6.0,0,350,458,6,2,1,5.0,835,0,0,835,0,0,1,0,2,1,4,5,7,0,,3.0,1920.0,3.0,1,366,4.0,5.0,3,0,0,77,0,0,0,,,Shed,400,5,2010,7,4,83000
99,100,20,5,77.0,9320,2,,3,4,2,5,3,25,9,8,5,8,4,5,1959,1959,6,8,11,12,4.0,0.0,4,5,5,4.0,4.0,4.0,4.0,569,6.0,0,381,950,6,2,2,5.0,1225,0,0,1225,1,0,1,1,3,1,4,6,7,0,,,,,0,0,,,3,352,0,0,0,0,0,,,Shed,400,1,2010,9,6,128950
100,101,20,5,,10603,2,,3,4,2,5,3,17,9,8,5,8,6,7,1977,2001,6,8,11,12,3.0,28.0,4,5,6,4.0,4.0,1.0,4.0,1200,6.0,0,410,1610,6,3,2,5.0,1610,0,0,1610,1,0,2,0,3,1,3,6,7,2,4.0,6.0,1977.0,2.0,2,480,5.0,5.0,3,168,68,0,0,0,0,,,,0,2,2010,9,6,205000
101,102,60,5,77.0,9206,2,,4,4,2,5,3,16,9,8,5,7,6,5,1985,1985,6,8,14,14,3.0,336.0,3,5,5,3.0,4.0,4.0,6.0,0,6.0,0,741,741,6,4,2,5.0,977,755,0,1732,0,0,2,1,3,1,3,7,7,1,4.0,6.0,1985.0,1.0,2,476,5.0,5.0,3,192,46,0,0,0,0,,,,0,6,2010,9,6,178000
102,103,90,5,64.0,7018,2,,4,3,2,5,3,16,9,8,3,8,5,5,1979,1979,6,8,14,14,4.0,0.0,4,3,3,,,,,0,,0,0,0,6,4,2,5.0,1535,0,0,1535,0,0,2,0,4,2,4,8,7,0,,6.0,1979.0,3.0,2,410,5.0,5.0,3,0,0,0,0,0,0,,,,0,6,2009,9,2,118964
103,104,20,5,94.0,10402,2,,3,4,2,4,3,24,9,8,5,8,7,5,2009,2009,6,8,15,16,4.0,0.0,4,5,6,3.0,4.0,4.0,6.0,0,6.0,0,1226,1226,6,5,2,5.0,1226,0,0,1226,0,0,2,0,3,1,3,6,7,0,,6.0,2009.0,2.0,3,740,5.0,5.0,3,0,36,0,0,0,0,,,,0,5,2010,9,6,198900
104,105,50,4,,7758,2,,4,4,2,4,3,10,9,8,5,6,7,4,1931,1950,6,8,7,9,3.0,600.0,4,3,6,4.0,4.0,4.0,1.0,224,6.0,0,816,1040,6,5,2,3.0,1226,592,0,1818,0,0,1,1,4,1,4,7,7,2,4.0,5.0,1951.0,3.0,1,240,5.0,5.0,3,0,0,0,0,184,0,,,,0,6,2007,9,6,169500
105,106,60,3,75.0,9375,2,,4,4,2,5,3,21,9,8,5,7,8,5,2003,2004,5,8,15,16,3.0,768.0,3,5,6,2.0,4.0,4.0,6.0,0,6.0,0,1053,1053,6,5,2,5.0,1053,939,0,1992,0,0,2,1,3,1,3,9,7,1,5.0,6.0,2003.0,2.0,2,648,5.0,5.0,3,140,45,0,0,0,0,,,,0,8,2008,9,6,250000
106,107,30,4,60.0,10800,2,2.0,4,4,2,5,3,23,9,8,5,8,4,7,1885,1995,2,8,15,16,4.0,0.0,4,5,4,1.0,4.0,4.0,6.0,0,6.0,0,641,641,6,3,2,5.0,1047,0,0,1047,0,0,1,0,2,1,4,6,7,0,,5.0,1954.0,3.0,1,273,4.0,4.0,2,0,0,0,0,0,0,,,Shed,450,8,2007,9,6,100000
107,108,20,4,50.0,6000,2,,4,4,2,5,3,23,9,8,5,8,5,5,1948,1950,6,8,15,16,4.0,0.0,4,5,5,4.0,4.0,4.0,4.0,104,3.0,169,516,789,6,5,2,5.0,789,0,0,789,0,0,1,0,2,1,4,5,7,0,,5.0,1948.0,3.0,1,250,5.0,5.0,3,0,0,0,0,0,0,,,,0,4,2008,9,5,115000
108,109,50,4,85.0,8500,2,,4,4,2,4,3,10,7,8,5,6,5,7,1919,2005,6,8,10,11,4.0,0.0,4,5,5,4.0,4.0,4.0,6.0,0,6.0,0,793,793,5,4,1,3.0,997,520,0,1517,0,0,2,0,3,1,1,7,7,0,,,,,0,0,,,2,0,0,144,0,0,0,,,,0,8,2007,9,6,115000
109,110,20,5,105.0,11751,2,,3,4,2,5,3,17,9,8,5,8,6,6,1977,1977,5,8,11,12,3.0,480.0,4,5,5,3.0,4.0,4.0,3.0,705,6.0,0,1139,1844,6,5,2,5.0,1844,0,0,1844,0,0,2,0,3,1,4,7,7,1,4.0,6.0,1977.0,2.0,2,546,5.0,5.0,3,0,122,0,0,0,0,,MnPrv,,0,1,2010,7,6,190000
110,111,50,5,75.0,9525,2,,4,4,2,5,3,22,9,8,5,6,6,4,1954,1972,6,8,12,13,4.0,0.0,4,5,5,4.0,2.0,4.0,2.0,444,6.0,0,550,994,6,3,2,5.0,1216,639,0,1855,0,0,2,0,4,1,4,7,7,0,,6.0,1954.0,3.0,1,325,5.0,5.0,3,182,0,0,0,0,0,,,,0,10,2006,9,6,136900
111,112,80,5,,7750,2,,3,4,2,5,3,20,9,8,5,5,7,5,2000,2000,6,8,15,16,4.0,0.0,4,5,6,3.0,4.0,4.0,5.0,250,6.0,0,134,384,6,5,2,5.0,774,656,0,1430,0,0,2,1,3,1,4,7,7,1,4.0,4.0,2000.0,1.0,2,400,5.0,5.0,3,180,0,0,0,0,0,,,,0,4,2010,9,6,180000
112,113,60,5,77.0,9965,2,,4,4,2,5,3,24,9,8,5,7,7,5,2007,2007,6,8,15,16,2.0,220.0,3,5,6,2.0,4.0,3.0,5.0,984,6.0,0,280,1264,6,5,2,5.0,1282,1414,0,2696,1,0,2,1,4,1,2,10,7,1,5.0,4.0,2007.0,1.0,3,792,5.0,5.0,3,120,184,0,0,168,0,,,,0,10,2007,8,5,383970
113,114,20,5,,21000,2,,4,3,2,4,3,14,9,8,5,8,6,5,1953,1953,5,8,12,13,3.0,184.0,4,4,5,3.0,4.0,1.0,4.0,35,5.0,869,905,1809,6,4,2,5.0,2259,0,0,2259,1,0,2,0,3,1,3,7,7,2,5.0,3.0,1953.0,3.0,2,450,5.0,5.0,3,166,120,192,0,0,0,,MnPrv,,0,10,2007,7,4,217000
114,115,70,5,61.0,7259,2,,3,4,2,5,2,14,9,8,5,7,6,8,1945,2002,3,8,12,13,4.0,0.0,4,5,5,4.0,4.0,4.0,4.0,774,4.0,150,104,1028,6,5,2,5.0,1436,884,0,2320,1,0,2,1,3,1,3,9,7,1,4.0,5.0,1945.0,3.0,1,180,5.0,5.0,3,224,0,0,0,0,0,,MnPrv,,0,7,2007,9,6,259500
115,116,160,3,34.0,3230,2,1.0,4,4,2,4,3,21,9,8,4,7,6,5,1999,1999,6,8,13,15,3.0,1129.0,4,5,6,3.0,4.0,4.0,5.0,419,6.0,0,310,729,6,3,2,5.0,729,729,0,1458,0,0,2,1,2,1,4,5,7,1,3.0,5.0,1999.0,3.0,2,440,5.0,5.0,3,0,32,0,0,0,0,,,,0,6,2007,9,6,176000
116,117,20,5,,11616,2,,4,4,2,5,3,18,9,8,5,8,5,5,1962,1962,6,8,12,13,3.0,116.0,4,5,5,4.0,4.0,4.0,1.0,170,3.0,670,252,1092,6,4,2,5.0,1092,0,0,1092,0,1,1,0,3,1,4,6,7,1,1.0,6.0,1962.0,3.0,1,288,5.0,5.0,3,0,20,144,0,0,0,,,,0,9,2009,9,6,139000
117,118,20,5,74.0,8536,2,,4,4,2,4,3,22,9,8,5,8,5,5,2006,2007,6,8,15,16,4.0,0.0,4,5,6,3.0,4.0,4.0,6.0,0,6.0,0,1125,1125,6,3,2,5.0,1125,0,0,1125,0,0,1,1,2,1,4,5,7,0,,6.0,2007.0,3.0,2,430,5.0,5.0,3,80,64,0,0,0,0,,,,0,4,2007,8,5,155000
118,119,60,5,90.0,12376,2,,4,4,2,4,3,16,9,8,5,7,7,5,1990,1990,5,8,11,12,4.0,0.0,4,5,6,3.0,4.0,1.0,5.0,1470,6.0,0,203,1673,6,3,2,5.0,1699,1523,0,3222,1,0,3,0,5,1,3,11,7,2,4.0,6.0,1990.0,3.0,3,594,5.0,5.0,3,367,0,0,0,0,0,,,,0,5,2010,9,6,320000
119,120,60,5,65.0,8461,2,,4,4,2,5,3,24,9,8,5,7,6,5,2005,2006,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,728,728,6,5,2,5.0,728,728,0,1456,0,0,2,1,3,1,3,8,7,1,5.0,6.0,2005.0,1.0,2,390,5.0,5.0,3,0,24,0,0,0,0,,,,0,7,2006,8,5,163990
120,121,80,5,,21453,2,,3,1,2,3,1,9,9,8,5,5,6,5,1969,1969,4,1,11,12,4.0,0.0,4,5,5,4.0,4.0,2.0,4.0,938,6.0,0,0,938,6,5,2,5.0,988,0,0,988,1,0,1,0,1,1,4,4,7,2,4.0,6.0,1969.0,3.0,2,540,5.0,5.0,3,0,130,0,130,0,0,,,,0,10,2006,9,6,180000
121,122,50,4,50.0,6060,2,,4,4,2,5,3,10,9,8,5,6,4,5,1939,1950,6,8,6,7,4.0,0.0,4,5,6,4.0,4.0,4.0,6.0,0,6.0,0,732,732,6,3,2,5.0,772,351,0,1123,0,0,1,0,3,1,4,4,7,0,,5.0,1979.0,3.0,1,264,5.0,5.0,1,0,0,140,0,0,0,,MnPrv,,0,6,2007,9,6,100000
122,123,20,5,75.0,9464,2,,4,4,2,4,3,25,9,8,5,8,6,7,1958,1958,5,8,13,15,3.0,135.0,4,4,5,4.0,4.0,4.0,3.0,570,6.0,0,510,1080,6,3,2,5.0,1080,0,0,1080,0,0,1,0,3,1,4,5,7,0,,6.0,1958.0,3.0,1,288,5.0,5.0,3,0,0,0,0,130,0,,,,0,6,2008,9,6,136000
123,124,120,5,55.0,7892,2,,4,4,2,5,3,16,9,8,4,8,6,5,1993,1993,6,8,11,12,4.0,0.0,3,5,6,3.0,4.0,4.0,5.0,300,6.0,0,899,1199,6,5,2,5.0,1199,0,0,1199,0,0,2,0,2,1,3,5,7,0,,6.0,1993.0,2.0,2,530,5.0,5.0,3,0,63,0,0,0,0,,,,0,3,2008,9,6,153900
124,125,20,5,48.0,17043,2,,3,4,2,3,3,17,9,8,5,8,6,5,1979,1998,6,8,14,14,4.0,0.0,4,4,5,3.0,2.0,4.0,6.0,0,6.0,0,1362,1362,6,4,2,5.0,1586,0,0,1586,0,0,2,0,3,1,4,7,7,1,4.0,6.0,1979.0,3.0,2,435,5.0,5.0,3,192,0,0,0,0,0,,,,0,1,2009,9,6,181000
125,126,190,4,60.0,6780,2,,4,4,2,5,3,10,9,8,1,6,6,8,1935,1982,6,8,12,13,4.0,0.0,4,3,5,4.0,4.0,3.0,5.0,490,6.0,0,30,520,6,3,1,5.0,520,0,234,754,1,0,1,0,2,1,4,5,7,0,,,,,0,0,,,2,53,0,0,0,0,0,,,,0,6,2006,9,6,84500
126,127,120,5,,4928,2,,3,4,2,5,3,2,9,8,4,8,6,5,1976,1976,6,8,11,12,4.0,0.0,4,5,5,3.0,4.0,4.0,4.0,120,6.0,0,958,1078,6,4,2,5.0,958,0,0,958,0,0,2,0,2,1,4,5,7,1,4.0,6.0,1977.0,2.0,2,440,5.0,5.0,3,0,205,0,0,0,0,,,,0,2,2007,9,6,128000
127,128,45,4,55.0,4388,2,,3,3,2,5,3,23,8,8,5,3,5,7,1930,1950,6,8,8,13,4.0,0.0,4,4,4,4.0,4.0,4.0,1.0,116,6.0,0,556,672,6,5,2,5.0,840,0,0,840,0,0,1,0,3,1,4,5,7,1,4.0,,,,0,0,,,2,0,0,0,0,0,0,,,,0,6,2007,9,6,87000
128,129,60,5,69.0,7590,2,,4,4,2,5,3,25,5,8,5,7,6,5,1966,1966,6,8,15,16,3.0,266.0,4,5,5,4.0,4.0,4.0,3.0,512,6.0,0,148,660,6,4,2,5.0,660,688,0,1348,0,0,1,1,3,1,4,6,7,1,3.0,6.0,1966.0,2.0,2,453,5.0,5.0,3,188,108,0,0,0,0,,,,0,7,2006,9,6,155000
129,130,20,5,69.0,8973,2,,4,4,2,5,3,25,9,8,5,8,5,7,1958,1991,6,8,11,12,3.0,85.0,4,5,5,4.0,4.0,4.0,2.0,567,3.0,28,413,1008,6,4,2,4.0,1053,0,0,1053,0,1,1,1,3,1,2,6,7,0,,1.0,1998.0,2.0,2,750,5.0,5.0,3,0,80,0,180,0,0,,MnWw,,0,7,2006,9,4,150000
130,131,60,5,88.0,14200,2,,4,4,2,4,3,25,9,8,5,7,7,6,1966,1966,6,8,13,15,3.0,309.0,4,5,5,4.0,4.0,4.0,2.0,445,6.0,0,479,924,6,5,2,5.0,1216,941,0,2157,0,0,2,1,4,1,3,8,7,2,5.0,6.0,1966.0,1.0,2,487,5.0,5.0,3,105,66,0,0,0,0,,GdPrv,,0,5,2006,9,6,226000
131,132,60,5,,12224,2,,3,4,2,4,3,20,9,8,5,7,6,5,2000,2000,6,8,15,16,3.0,40.0,3,5,6,3.0,4.0,4.0,5.0,695,6.0,0,297,992,6,5,2,5.0,1022,1032,0,2054,1,0,2,1,3,1,3,7,7,1,4.0,4.0,2000.0,2.0,2,390,5.0,5.0,3,24,48,0,0,0,0,,,,0,7,2009,9,6,244000
132,133,20,5,75.0,7388,2,,4,4,2,4,3,25,9,8,5,8,5,6,1959,2002,6,8,13,15,4.0,0.0,4,5,5,4.0,4.0,4.0,2.0,405,6.0,0,658,1063,6,3,2,5.0,1327,0,0,1327,1,0,1,0,3,1,3,7,7,0,,5.0,1974.0,3.0,2,624,5.0,5.0,3,0,0,0,0,0,0,,,,0,7,2007,9,6,150750
